,NBN.Atlas.record.ID,Occurrence.ID,Licence,Rightsholder,Scientific.name,Taxon.author,Name.qualifier,Common.name,Species.ID..TVK.,Taxon.Rank,Occurrence.status,Start.date,Start.date.day,Start.date.month,Start.date.year,End.date,End.date.day,End.date.month,End.date.year,Locality,OSGR,Latitude,Longitude,Coordinate.uncertainty..m.,Verbatim.depth,Recorder,Determiner,Individual.count,Abundance,Abundance.scale,Organism.scope,Organism.remarks,Sex,Life.stage,Occurrence.remarks,Identification.verification.status,Basis.of.record,Survey.key,Dataset.name,Dataset.ID,Data.provider,Data.provider.ID,Institution.code,Kingdom,Phylum,Class,Order,Family,Genus,OSGR.100km,OSGR.10km,OSGR.2km,OSGR.1km,Country,State.Province,Vitality
2730,9fb50bbc-c319-40d0-a414-2afcfc3c77a2,550755140,OGL,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,19/08/1986,19,8,1986,19/08/1986,19,8,1986,Bull Hole.,SM715099,51.741563,-5.310436,70.7,Unknown,Unknown,,R,,,NA,NA,,,,Accepted,HumanObservation,MRCCW10000000057,Marine Records from Pembrokeshire Marine Species Atlas,dr1306,Natural Resources Wales,dp122,Natural Resources Wales,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SM,SM70,SM70E,SM7109,United Kingdom,Wales,
2731,899dede1-456e-422e-b08f-f443aa6bea1b,554436927,OGL,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,01/09/2010,1,9,2010,01/09/2010,1,9,2010,Eunicella verrucosa transect Site 5,SS142462,51.185219,-4.65926,70.7,,Sea-Scope Marine Environmental Consultants,,1,,,NA,NA,,,,Accepted,HumanObservation,MRNE01340000000C,Natural England Marine Monitoring surveys,dr833,Natural England,dp83,Natural England,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SS,SS14,SS14N,SS1446,United Kingdom,England,
2732,9f6a6bb7-acf1-49ac-8a70-afa0834a5250,T-MRMCS0150000CFD9,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,06/08/2016,6,8,2016,,NA,NA,NA,Brazen Ward,SS139468,51.19046,-4.663495,70.7,-15 to 0 m,David Dooley,,,O,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRMCS01500000082,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SS,SS14,SS14I,SS1346,United Kingdom,England,alive
2733,892f4426-3970-46f4-9cab-1e9c41019aa2,T-MRLRC00300002C8E,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,29/09/2009,29,9,2009,,NA,NA,NA,"Carrickstone, Peninnis",SV914090,49.90173,-6.299076,70.7,-26 to -16 m,Emily Priestly,,,R,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC00300000035,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SV,SV90,SV90E,SV9109,United Kingdom,England,alive
2734,9f4788e1-3b69-4c2c-8869-031c60850fb9,T-MRMCS00100002E13,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,19/08/2006,19,8,2006,,NA,NA,NA,St Anchorite's Rock Reef,SX592460,50.29786,-3.977939,70.7,-16.6 to -13.8 m,Vicky Cartwright,,,O,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRMCS00100000032,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX54,SX54Y,SX5946,United Kingdom,England,alive
2735,8912816b-1e0b-499e-9b88-ec5a1b4a04cc,T-MRMCS01500003D11,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,18/09/2010,18,9,2010,,NA,NA,NA,"West Bay, High Ledge",SY433870,50.68,-2.803167,70.7,-25 to -21 m,Fiona Ravenscroft,,,A,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRMCS0150000002E,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SY,SY48,SY48I,SY4387,United Kingdom,England,alive
2736,9ec6cb04-b2a0-4ccb-b7d1-03ccb9fa6915,554104223,OGL,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,18/08/2015,18,8,2015,18/08/2015,18,8,2015,Eunicella verrucosa,SS141454,51.178,-4.660275,70.7,,Thomas Vance,,9,,,NA,NA,,,,Accepted,HumanObservation,MRPML00100000003,Natural England Marine Monitoring surveys,dr833,Natural England,dp83,Natural England,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SS,SS14,SS14M,SS1445,United Kingdom,England,
2737,88583324-7579-45a3-ae86-d78114295c85,554436919,OGL,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,01/09/2010,1,9,2010,01/09/2010,1,9,2010,Eunicella verrucosa transect Site 5,SS142462,51.185219,-4.65926,70.7,,Sea-Scope Marine Environmental Consultants,,1,,,NA,NA,,,,Accepted,HumanObservation,MRNE01340000000C,Natural England Marine Monitoring surveys,dr833,Natural England,dp83,Natural England,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SS,SS14,SS14N,SS1446,United Kingdom,England,
2738,9ec259aa-4027-4e36-829f-4e9c2c507a6b,501441395,CC-BY,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,03/08/2005,3,8,2005,03/08/2005,3,8,2005,"Mewstone, Plymouth",SX497468,50.302412,-4.111139,70.7,,Sally Sharrock,,Common,,,NA,NA,,,,Accepted,HumanObservation,1,"Seasearch Pink Sea Fan, Eunicella verrucosa,  Survey",dr716,Seasearch,dp119,Seasearch/Marine Conservation Society,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX44,SX44Y,SX4946,United Kingdom,England,
2739,87a9adcb-d32f-4063-b6b7-b0e9cd5df538,T-MRMCS03300010DA0,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,14/09/2019,14,9,2019,,NA,NA,NA,Mammaries,SX383348,50.19163,-4.265451,70.7,-25 to -17 m,Fiona Ravenscroft,,,F,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRMCS033000000A0,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX33,SX33X,SX3834,United Kingdom,England,alive
2740,9e411f89-8b19-49a6-90cb-f81a8a41afb6,T-JNCCMNCR60213643,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,23/08/1983,23,8,1983,,NA,NA,NA,W of Bull Hole (offshore from Reef) (Skomer),SM716099,51.74152,-5.309186,70.7,-16.5 to -2.5 m,Tim Evans,,,R,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,JNCCMNCR60000117,Seasearch Marine Surveys in Wales,dr711,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SM,SM70,SM70E,SM7109,United Kingdom,Wales,alive
2741,e1c7f9d8-553b-42bc-9917-07291bdffdc7,501441171,CC-BY,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,30/07/2006,30,7,2006,30/07/2006,30,7,2006,"East Tennants, Lyme Bay",SY382840,50.652842,-2.874852,70.7,,Lin Baldock,,Common,,,NA,NA,,,,Accepted,HumanObservation,1,"Seasearch Pink Sea Fan, Eunicella verrucosa,  Survey",dr716,Seasearch,dp119,Seasearch/Marine Conservation Society,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SY,SY38,SY38X,SY3884,United Kingdom,England,
2742,9e013917-ad69-49bd-a3ae-f0f98da02ecc,18785421,OGL,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,09/08/1984,9,8,1984,09/08/1984,9,8,1984,North Castle Head N (Skomer Marine Reserve),SM736098,51.741518,-5.280007,70.7,-31.2 to -17.2 m,Blaise Bullimore,,R,,,NA,NA,,,,Accepted,HumanObservation,JNCCMNCR10000161,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,Joint Nature Conservation Committee,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SM,SM70,SM70J,SM7309,United Kingdom,Wales,
2743,e1a31049-dba8-4acd-aac4-a8c3ebcb81a6,18556590,OGL,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,17/07/1978,17,7,1978,17/07/1978,17,7,1978,"Virgins Spring, Lundy (Lundy)",SS131483,51.203722,-4.676075,70.7,-14.8 to -12.8 m,,,,,,NA,NA,,,,Accepted,HumanObservation,JNCCMNCR10000074,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,Joint Nature Conservation Committee,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SS,SS14,SS14J,SS1348,United Kingdom,England,
2744,9d8da76c-7460-42f7-a75d-a638003c6bdb,T-MRLRC00300004F0A,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,13/08/2010,13,8,2010,,NA,NA,NA,South Side of Newfoundland Point,SV928101,49.91206,-6.279412,70.7,-25.7 to -15.7 m,Emily Priestley,,,R,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC00300000047,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SV,SV91,SV91F,SV9210,United Kingdom,England,alive
2745,e0ec08ec-f76e-453e-b5fa-a8d442a035bb,501441386,CC-BY,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,13/07/2011,13,7,2011,13/07/2011,13,7,2011,"Mewstone, Plymouth, Devon",SX505468,50.302615,-4.099914,70.7,,Ben Arthur,,common,,,NA,NA,,,,Accepted,HumanObservation,1,"Seasearch Pink Sea Fan, Eunicella verrucosa,  Survey",dr716,Seasearch,dp119,Seasearch/Marine Conservation Society,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX54,SX54D,SX5046,United Kingdom,England,
2746,9d7c342c-63a7-4b80-9e9f-120efe0b3526,T-MRLRC002000008CE,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,14/08/2004,14,8,2004,,NA,NA,NA,"North of Tom's Head, Beer Home Ground",SY251827,50.64,-3.0595,70.7,-21.8 to -21.4 m,Peter Hewitt,,,F,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC0020000000C,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SY,SY28,SY28L,SY2582,United Kingdom,England,alive
2747,e0a2a5ed-8797-448e-9ad2-960d79923b14,501441375,CC-BY,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,26/07/2004,26,7,2004,26/07/2004,26,7,2004,"John R. Park, Penzance Bay",SW557166,49.999857,-5.409699,70.7,,Brod Mason,,Abundant,,,NA,NA,,,,Accepted,HumanObservation,1,"Seasearch Pink Sea Fan, Eunicella verrucosa,  Survey",dr716,Seasearch,dp119,Seasearch/Marine Conservation Society,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SW,SW51,SW51N,SW5516,United Kingdom,England,
2748,9d6b049f-0bf7-4d23-b37c-aa085b9a75e4,550757847,OGL,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,23/08/1977,23,8,1977,23/08/1977,23,8,1977,15 The Wick,SM722085,51.729282,-5.299399,70.7,,Unknown,,R,,,NA,NA,,,,Accepted,HumanObservation,MRCCW10000000004,Marine Records from Pembrokeshire Marine Species Atlas,dr1306,Natural Resources Wales,dp122,Natural Resources Wales,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SM,SM70,SM70J,SM7208,United Kingdom,Wales,
2749,9cdc7d01-15ca-4e52-ac8b-b6b287db23e9,T-MRMCS01500009AD5,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,22/08/2014,22,8,2014,,NA,NA,NA,Erme Edge,SX597457,50.29541,-3.970005,70.7,-22 to -16 m,Chris Webb,,,R,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRMCS01500000064,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX54,SX54X,SX5945,United Kingdom,England,alive
2750,e05704c7-9391-4ae6-a883-81890952c405,501441023,CC-BY,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,14/07/2012,14,7,2012,14/07/2012,14,7,2012,Maen Garrick,SW819212,50.051333,-5.047289,70.7,,William Hewitt,,Common,,,NA,NA,,,,Accepted,HumanObservation,1,"Seasearch Pink Sea Fan, Eunicella verrucosa,  Survey",dr716,Seasearch,dp119,Seasearch/Marine Conservation Society,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SW,SW82,SW82A,SW8121,United Kingdom,England,
2751,dfe3fd75-c75c-4b62-9d11-fe0ca80d9db8,T-MRLRC002000027F1,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,24/07/2006,24,7,2006,,NA,NA,NA,Mewstone Gullies,SX494468,50.30201,-4.115004,70.7,-22 to -21 m,Martin Burnard,,,C,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC0020000001A,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX44,SX44Y,SX4946,United Kingdom,England,alive
2752,9c2ac820-03c8-46f8-8c12-dd50821303d6,550740188,OGL,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,13/08/1985,13,8,1985,13/08/1985,13,8,1985,North Wall (1),SM731099,51.742213,-5.287302,70.7,,Unknown,,R,,,NA,NA,,,,Accepted,HumanObservation,MRCCW10000000029,Marine Records from Pembrokeshire Marine Species Atlas,dr1306,Natural Resources Wales,dp122,Natural Resources Wales,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SM,SM70,SM70J,SM7309,United Kingdom,Wales,
2753,dfb16aac-5ec8-42c9-aa21-a0014d185ca8,T-MRLRC00300005D0E,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,16/07/2011,16,7,2011,,NA,NA,NA,"Drawna Rock, Porthkerris",SW808229,50.0659,-5.063954,70.7,-13 to -8 m,Keith Hiscock,,,R,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC0030000004A,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SW,SW82,SW82B,SW8022,United Kingdom,England,alive
2754,874e0fcb-a446-455e-b503-962e50a2575a,554429184,OGL,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,26/09/2013,26,9,2013,26/09/2013,26,9,2013,WLOB017_STN56 Cam,SX370514,50.340374,-4.291313,70.7,Unknown,Fugro EMU Ltd.,,R,,,NA,NA,,,,Accepted,HumanObservation,MRNE01080000002C,Natural England Marine Monitoring surveys,dr833,Natural England,dp83,Natural England,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX35,SX35Q,SX3751,United Kingdom,England,
2755,df6ef061-6c8c-46b2-ab69-9649730d25c0,T-MRMCS01500006481,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,12/07/2011,12,7,2011,,NA,NA,NA,Breakwater Fort,SX472504,50.33408,-4.147828,70.7,-9 to -6 m,Ryan Mathews,,,C,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRMCS01500000039,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX45,SX45Q,SX4750,United Kingdom,England,alive
2758,871ab840-422b-40e3-ba1c-aa8a967bf291,554173255,OGL,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,01/09/2010,1,9,2010,01/09/2010,1,9,2010,Eunicella verrucosa transect Site 2,SS141454,51.178,-4.660275,70.7,,Sea-Scope Marine Environmental Consultants,,1,,,NA,NA,,,,Accepted,HumanObservation,MRNE01340000000C,Natural England Marine Monitoring surveys,dr833,Natural England,dp83,Natural England,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SS,SS14,SS14M,SS1445,United Kingdom,England,
2759,df2a8ff1-164c-40b9-93f5-43e7bd9b01aa,T-MRLRC00300001144,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,29/07/2007,29,7,2007,,NA,NA,NA,James Eagan Layne,SX403497,50.32609,-4.244369,70.7,Unknown,Chris Wood,,,O,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC00300000020,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX44,SX44E,SX4049,United Kingdom,England,alive
2760,8692b9b2-9fd7-4339-9fd0-cde3844d66b5,T-MRLRC02400000C3F,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,15/09/2019,15,9,2019,,NA,NA,NA,Kimmeridge Ledges,SY866786,50.60776,-2.19,70.7,-18.6 to -17.6 m,Lin Baldock,,,O,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC02400000002,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SY,SY87,SY87U,SY8678,United Kingdom,England,alive
2761,df08243b-c80d-4cd6-9308-06f6344afe78,T-MRLRC0130000033C,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,03/07/2005,3,7,2005,,NA,NA,NA,Seghy Rock,SW399220,50.041643,-5.633383,70.7,-27.4 to 2.6 m,Robert Pring,,,R,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC01300000007,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SW,SW32,SW32W,SW3922,United Kingdom,England,alive
2762,deab3993-272c-4a40-aa6b-c4bcafa59bd2,T-MRLRC002000020D0,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,03/07/2006,3,7,2006,,NA,NA,NA,"Sunset site, Plymouth Drop Off",SX473458,50.29322,-4.144695,70.7,-35 to -34 m,Chris Wood,,,C,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC00200000016,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX44,SX44S,SX4745,United Kingdom,England,alive
2763,8512058d-c4ce-4f03-a755-41facbe4780a,554305804,OGL,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,06/09/2014,6,9,2014,06/09/2014,6,9,2014,NTZ + Eunicella,SS142454,51.178033,-4.658846,70.7,Unknown,Thomas Vance,,1,,,NA,NA,,,,Accepted,HumanObservation,MRPML00100000003,Natural England Marine Monitoring surveys,dr833,Natural England,dp83,Natural England,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SS,SS14,SS14M,SS1445,United Kingdom,England,
2764,de6323ab-0fa6-4c65-b037-8ff2f0420732,T-MRMCS015000055AB,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,02/07/2011,2,7,2011,,NA,NA,NA,Bay south of NE Point,SS137479,51.200326,-4.667288,70.7,-17 to -2 m,David Dooley,,,C,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRMCS01500000038,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SS,SS14,SS14I,SS1347,United Kingdom,England,alive
2765,84f8c773-0977-447d-b947-d35667dc113e,T-MRMCS01500002D9B,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,05/09/2009,5,9,2009,,NA,NA,NA,Dartmouth Mewstone,SX910492,50.33273,-3.531838,70.7,-13.5 to -8.5 m,Lin Baldock,,,R,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRMCS01500000021,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX94,SX94E,SX9149,United Kingdom,England,alive
2766,de5dacdc-90a4-4e8d-ae78-121a9947ae87,501441640,CC-BY,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,13/07/2008,13,7,2008,13/07/2008,13,7,2008,Persier wreck,SX598446,50.285127,-3.968592,70.7,,Sally Sharrock,,Abundant,,,NA,NA,,,,Accepted,HumanObservation,1,"Seasearch Pink Sea Fan, Eunicella verrucosa,  Survey",dr716,Seasearch,dp119,Seasearch/Marine Conservation Society,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX54,SX54X,SX5944,United Kingdom,England,
2767,84a22fe6-85b6-42fa-a1bb-84b40b4268f7,501441403,CC-BY,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,14/09/2004,14,9,2004,14/09/2004,14,9,2004,"Cita wall to SW, St. Marys",SV928101,49.912486,-6.27992,70.7,,Sally Sharrock,,Rare,,,NA,NA,,,,Accepted,HumanObservation,1,"Seasearch Pink Sea Fan, Eunicella verrucosa,  Survey",dr716,Seasearch,dp119,Seasearch/Marine Conservation Society,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SV,SV91,SV91F,SV9210,United Kingdom,England,
2768,de0e6397-c438-4244-b3eb-1faff27f8496,T-MRLRC00300005D3F,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,17/07/2011,17,7,2011,,NA,NA,NA,Pencra Reef,SW816222,50.06058,-5.051791,70.7,-23.5 to -15.5 m,Angie Gall,,,C,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC0030000004A,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SW,SW82,SW82B,SW8122,United Kingdom,England,alive
2769,83be31bc-d24f-43d6-bd6a-9a9fc7cd306f,T-MRLRC008000040F3,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,04/09/2010,4,9,2010,,NA,NA,NA,Abbotsbury ledges,SY540833,50.64761,-2.651877,70.7,-23 to -21 m,Richard Yorke,,,F,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC00800000024,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SY,SY58,SY58L,SY5483,United Kingdom,England,alive
2770,83051e5f-5e3b-44dc-bc3b-1aba9db7a1e6,554311071,OGL,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,06/09/2014,6,9,2014,06/09/2014,6,9,2014,NTZ + Eunicella,SS141454,51.178,-4.660275,70.7,Unknown,Thomas Vance,,1,,,NA,NA,,,,Accepted,HumanObservation,MRPML00100000003,Natural England Marine Monitoring surveys,dr833,Natural England,dp83,Natural England,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SS,SS14,SS14M,SS1445,United Kingdom,England,
2771,98fbddf7-cf78-4ccf-86e2-55ef3985288b,T-MRLRC00100024995,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,01/05/2005,1,5,2005,,NA,NA,NA,Worbarrow Tout,SY873791,50.61211,-2.179599,70.7,-19.3 to -16.3 m,Jolyon Chesworth,,,C,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC0010000055C,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SY,SY87,SY87U,SY8779,United Kingdom,England,alive
2772,82d0f084-5dd9-4ec5-9437-09e78a3af805,T-MRLRC002000011B4,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,24/09/2005,24,9,2005,,NA,NA,NA,Galicia Wreck,SX984734,50.55209,-3.43497,70.7,-17 to -6 m,Dawn Watson,,,O,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC0020000000E,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX97,SX97W,SX9873,United Kingdom,England,alive
